cell_id,case_id,phase,backend,arm_id,role,planned_slots,issued_slots,success_count,unsupported_count,timeout_count,failure_count,complete,quality_qualified
cell-0eabd00caeee3898aae7faab6ee7edf074d3e60f09c4a7bcf791f5bc15d965af,xor_n18,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-bc320d2135bf1b7b496b88c347fc91ec175a0f52180fdb700a5d51bf1aab5fca,xor_n18,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-90b672a74794d107bf05560d0c02810486d9b6a0cf2dcc1fb9f524c55a69ac8f,xor_n18,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-4eb0e2728fd34fd3fe58938e4522bd23468fa799529df2bbd94861a4e7fd437e,xor_n18,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-e39813eb7d9bcf3585d98b37837883cf0e66b26ff5ddb6366041187cabe0d2ef,xor_n20,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-ac657b609b4fb49e090e9e9187c36ccc0319f056937e6b23fd8b763c8c2ceaec,xor_n20,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-12fe5d9325880e64ebf2319d657726f1d374072a3dcc455b8a75bc796766afd9,xor_n20,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-7eaa1c7d4a4fc1157563d576ef5f703986fff6afee82aafcac2e6acb7b03d2e6,xor_n20,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a7d43f6688b4366c344d75e66a98365d4980be76f026168b8b07b7805364f843,xor_n20,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-6add4e96c4061a5a8166d07c12d1ac7c7c033616b1e9c3998e26422a91cee140,xor_n22,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-eb5f93756eec0085316a903639a4f61ad0ea3cf034ca7c0304e15af3b56d2ceb,xor_n22,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-724739ddfae2030e3a0c38179b35c75cb24b2080e61840f70ee1ec160bacf724,xor_n22,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-aa3fbb7ca9a09de9028b5d939f35f120cb1ea72117f62fbf745b0166069a9dae,xor_n22,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-ea50829fdb96986ce05c069e547f7ca660dd10e627125238876a414e37056e03,xor_n22,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-cb5f50c66134d77f35edb40da3b2e2a8d93f2d211df36ee48d8e955ec45c3011,xor_n24,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-08664678489751a6e3563a19ea041c62e1aef8c0d809cda220318669de382212,xor_n24,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-fb5be0d05c1f9d8f7f199aa893bdfa6760a53d2a12e82f3715e6f0408f3d409b,xor_n24,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-a031a984ded0860dfbb341ed160c103ce5ec6f6fff0e6086ca28ffd0970316fe,xor_n24,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-5bd79f2dfc4ea43048dc4afaf74e08d5fbfc4c319e765ee0fb419a2ca2335aa8,xor_n24,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-433d3c28aa00888d05874f802a7bab125e07bdd82c712baeb7a79c9ba8bdb1cf,xor_n26,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,0,0,6,0,0,False,False
cell-ae1d5edf9807d5a020385967e83bcab6d66479f7e6a0757a61596fe20ead4894,xor_n26,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,0,0,6,0,0,False,False
cell-3bc8151827cdd61e7501b802104c6ebae9d1c24d6ae1a6a8f77bf0618352bab9,xor_n26,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-d626d7333e51c1900ca2ed0700f6533c0196e7bedec4a924c0734771006a02be,xor_n26,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-328cf01054dbe9107fbd017d3a737a0dafb9076bbf7c801666225ff646d948ca,xor_n26,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
